RV20, BBS20032.msf, tcoffee, 0.932, 0.260, clustalw, 0.931, 0.310, muscle, 0.935, 0.450
RV20, BBS20033.msf, tcoffee, 0.944, 0.340, clustalw, 0.945, 0.380, muscle, 0.941, 0.370
RV20, BBS20034.msf, tcoffee, 0.896, 0.180, clustalw, 0.783, 0.100, muscle, 0.869, 0.170
RV20, BBS20035.msf, tcoffee, 0.924, 0.340, clustalw, 0.925, 0.300, muscle, 0.905, 0.340
RV20, BBS20036.msf, tcoffee, 0.968, 0.260, clustalw, 0.959, 0.250, muscle, 0.960, 0.090
RV20, BBS20037.msf, tcoffee, 0.877, 0.210, clustalw, 0.781, 0.110, muscle, 0.850, 0.120
RV20, BBS20038.msf, tcoffee, 0.936, 0.440, clustalw, 0.894, 0.310, muscle, 0.923, 0.350
RV20, BBS20039.msf, tcoffee, 0.927, 0.120, clustalw, 0.919, 0.090, muscle, 0.924, 0.130
RV20, BBS20040.msf, tcoffee, 0.962, 0.730, clustalw, 0.942, 0.620, muscle, 0.960, 0.560
RV20, BBS20041.msf, tcoffee, 0.951, 0.550, clustalw, 0.923, 0.540, muscle, 0.937, 0.560
RV30, BB30001.msf, tcoffee, 0.864, 0.400, clustalw, 0.712, 0.270, muscle, 0.823, 0.310
RV30, BB30002.msf, tcoffee, 0.760, 0.270, clustalw, 0.527, 0.000, muscle, 0.748, 0.290
RV30, BB30003.msf, tcoffee, 0.589, 0.030, clustalw, 0.468, 0.030, muscle, 0.540, 0.010
RV30, BB30004.msf, tcoffee, 0.853, 0.570, clustalw, 0.829, 0.510, muscle, 0.863, 0.580
RV30, BB30005.msf, tcoffee, 0.817, 0.320, clustalw, 0.731, 0.350, muscle, 0.826, 0.360
RV30, BB30006.msf, tcoffee, 0.664, 0.330, clustalw, 0.610, 0.280, muscle, 0.504, 0.000
RV30, BB30007.msf, tcoffee, 0.777, 0.440, clustalw, 0.547, 0.000, muscle, 0.714, 0.410
RV30, BB30008.msf, tcoffee, 0.681, 0.230, clustalw, 0.629, 0.230, muscle, 0.644, 0.240
RV30, BB30009.msf, tcoffee, 0.484, 0.000, clustalw, 0.448, 0.000, muscle, 0.529, 0.000
RV30, BB30010.msf, tcoffee, 0.907, 0.440, clustalw, 0.889, 0.300, muscle, 0.918, 0.500
RV30, BB30011.msf, tcoffee, 0.941, 0.650, clustalw, 0.925, 0.650, muscle, 0.921, 0.650
RV30, BB30012.msf, tcoffee, 0.754, 0.410, clustalw, 0.576, 0.250, muscle, 0.711, 0.390
RV30, BB30013.msf, tcoffee, 0.676, 0.300, clustalw, 0.507, 0.100, muscle, 0.643, 0.180
RV30, BB30014.msf, tcoffee, 0.875, 0.430, clustalw, 0.770, 0.330, muscle, 0.888, 0.440
RV30, BB30015.msf, tcoffee, 0.673, 0.380, clustalw, 0.463, 0.000, muscle, 0.648, 0.320
RV30, BB30016.msf, tcoffee, 0.389, 0.000, clustalw, 0.396, 0.000, muscle, 0.375, 0.000
RV30, BB30017.msf, tcoffee, 0.710, 0.380, clustalw, 0.516, 0.250, muscle, 0.636, 0.350
RV30, BB30018.msf, tcoffee, 0.908, 0.300, clustalw, 0.811, 0.010, muscle, 0.815, 0.010
RV30, BB30019.msf, tcoffee, 0.701, 0.320, clustalw, 0.579, 0.260, muscle, 0.628, 0.240
RV30, BB30020.msf, tcoffee, 0.586, 0.230, clustalw, 0.548, 0.000, muscle, 0.614, 0.350
RV30, BB30021.msf, tcoffee, 0.634, 0.090, clustalw, 0.498, 0.070, muscle, 0.603, 0.080
RV30, BB30022.msf, tcoffee, 0.826, 0.340, clustalw, 0.765, 0.180, muscle, 0.801, 0.130
RV30, BB30023.msf, tcoffee, 0.785, 0.310, clustalw, 0.580, 0.040, muscle, 0.723, 0.030
RV30, BB30024.msf, tcoffee, 0.759, 0.270, clustalw, 0.590, 0.140, muscle, 0.764, 0.260
RV30, BB30025.msf, tcoffee, 0.687, 0.100, clustalw, 0.687, 0.000, muscle, 0.740, 0.120
RV30, BB30026.msf, tcoffee, 0.797, 0.390, clustalw, 0.564, 0.070, muscle, 0.752, 0.300
RV30, BB30027.msf, tcoffee, 0.642, 0.020, clustalw, 0.609, 0.120, muscle, 0.652, 0.200
RV30, BB30028.msf, tcoffee, 0.853, 0.110, clustalw, 0.854, 0.180, muscle, 0.848, 0.170
RV30, BB30029.msf, tcoffee, 0.840, 0.510, clustalw, 0.771, 0.460, muscle, 0.818, 0.460
RV30, BB30030.msf, tcoffee, 0.920, 0.670, clustalw, 0.763, 0.000, muscle, 0.839, 0.000
RV30, BBS30001.msf, tcoffee, 0.866, 0.470, clustalw, 0.789, 0.290, muscle, 0.857, 0.330
RV30, BBS30002.msf, tcoffee, 0.796, 0.320, clustalw, 0.724, 0.190, muscle, 0.774, 0.330
RV30, BBS30003.msf, tcoffee, 0.647, 0.130, clustalw, 0.480, 0.030, muscle, 0.555, 0.060
RV30, BBS30004.msf, tcoffee, 0.905, 0.610, clustalw, 0.834, 0.510, muscle, 0.923, 0.620
RV30, BBS30005.msf, tcoffee, 0.931, 0.560, clustalw, 0.892, 0.530, muscle, 0.916, 0.450
RV30, BBS30006.msf, tcoffee, 0.757, 0.470, clustalw, 0.786, 0.500, muscle, 0.751, 0.460
RV30, BBS30007.msf, tcoffee, 0.869, 0.620, clustalw, 0.810, 0.510, muscle, 0.866, 0.600
RV30, BBS30008.msf, tcoffee, 0.730, 0.360, clustalw, 0.647, 0.200, muscle, 0.640, 0.200
RV30, BBS30009.msf, tcoffee, 0.697, 0.370, clustalw, 0.760, 0.430, muscle, 0.792, 0.350
RV30, BBS30010.msf, tcoffee, 0.920, 0.440, clustalw, 0.898, 0.460, muscle, 0.936, 0.520
RV30, BBS30011.msf, tcoffee, 0.949, 0.700, clustalw, 0.905, 0.640, muscle, 0.918, 0.690
RV30, BBS30012.msf, tcoffee, 0.760, 0.410, clustalw, 0.685, 0.300, muscle, 0.711, 0.400
RV30, BBS30013.msf, tcoffee, 0.757, 0.380, clustalw, 0.656, 0.280, muscle, 0.670, 0.230
RV30, BBS30014.msf, tcoffee, 0.891, 0.560, clustalw, 0.764, 0.270, muscle, 0.889, 0.470
RV30, BBS30015.msf, tcoffee, 0.867, 0.730, clustalw, 0.662, 0.420, muscle, 0.717, 0.510
RV30, BBS30016.msf, tcoffee, 0.718, 0.500, clustalw, 0.750, 0.580, muscle, 0.786, 0.230
RV30, BBS30017.msf, tcoffee, 0.751, 0.450, clustalw, 0.470, 0.070, muscle, 0.643, 0.380
RV30, BBS30018.msf, tcoffee, 0.929, 0.480, clustalw, 0.890, 0.450, muscle, 0.928, 0.530
RV30, BBS30019.msf, tcoffee, 0.816, 0.440, clustalw, 0.623, 0.270, muscle, 0.727, 0.340
RV30, BBS30020.msf, tcoffee, 0.726, 0.300, clustalw, 0.624, 0.000, muscle, 0.730, 0.460
RV30, BBS30021.msf, tcoffee, 0.668, 0.220, clustalw, 0.566, 0.110, muscle, 0.622, 0.050
RV30, BBS30022.msf, tcoffee, 0.836, 0.370, clustalw, 0.785, 0.240, muscle, 0.801, 0.210
RV30, BBS30023.msf, tcoffee, 0.810, 0.360, clustalw, 0.739, 0.230, muscle, 0.791, 0.310
RV30, BBS30024.msf, tcoffee, 0.836, 0.400, clustalw, 0.712, 0.200, muscle, 0.831, 0.250
RV30, BBS30025.msf, tcoffee, 0.797, 0.240, clustalw, 0.713, 0.340, muscle, 0.742, 0.170
RV30, BBS30026.msf, tcoffee, 0.786, 0.360, clustalw, 0.614, 0.200, muscle, 0.765, 0.290
RV30, BBS30027.msf, tcoffee, 0.699, 0.410, clustalw, 0.584, 0.290, muscle, 0.609, 0.360
RV30, BBS30028.msf, tcoffee, 0.865, 0.150, clustalw, 0.857, 0.150, muscle, 0.848, 0.170
RV30, BBS30029.msf, tcoffee, 0.851, 0.570, clustalw, 0.814, 0.580, muscle, 0.827, 0.510
RV30, BBS30030.msf, tcoffee, 0.929, 0.700, clustalw, 0.855, 0.520, muscle, 0.936, 0.680
RV40, BB40001.msf, tcoffee, 0.944, 0.910, clustalw, 0.824, 0.040, muscle, 0.813, 0.030
RV40, BB40002.msf, tcoffee, 0.812, 0.000, clustalw, 0.289, 0.000, muscle, 0.472, 0.000
RV40, BB40003.msf, tcoffee, 0.920, 0.780, clustalw, 0.830, 0.650, muscle, 0.895, 0.750
RV40, BB40004.msf, tcoffee, 0.920, 0.520, clustalw, 0.876, 0.440, muscle, 0.917, 0.480
RV40, BB40005.msf, tcoffee, 0.889, 0.690, clustalw, 0.887, 0.730, muscle, 0.889, 0.700
RV40, BB40006.msf, tcoffee, 0.758, 0.350, clustalw, 0.708, 0.300, muscle, 0.751, 0.270
RV40, BB40007.msf, tcoffee, 0.739, 0.350, clustalw, 0.681, 0.210, muscle, 0.729, 0.340
RV40, BB40008.msf, tcoffee, 0.870, 0.640, clustalw, 0.803, 0.530, muscle, 0.836, 0.530
RV40, BB40009.msf, tcoffee, 0.734, 0.400, clustalw, 0.746, 0.430, muscle, 0.718, 0.420
RV40, BB40010.msf, tcoffee, 0.851, 0.540, clustalw, 0.817, 0.530, muscle, 0.820, 0.530
RV40, BB40011.msf, tcoffee, 0.741, 0.000, clustalw, 0.440, 0.000, muscle, 0.676, 0.000
RV40, BB40012.msf, tcoffee, 0.869, 0.590, clustalw, 0.792, 0.450, muscle, 0.839, 0.550
RV40, BB40013.msf, tcoffee, 0.502, 0.000, clustalw, 0.737, 0.250, muscle, 0.718, 0.000
RV40, BB40014.msf, tcoffee, 0.745, 0.440, clustalw, 0.729, 0.420, muscle, 0.724, 0.410
RV40, BB40015.msf, tcoffee, 0.932, 0.000, clustalw, 0.346, 0.000, muscle, 0.921, 0.000
RV40, BB40016.msf, tcoffee, 0.856, 0.000, clustalw, 0.808, 0.000, muscle, 0.827, 0.010
RV40, BB40017.msf, tcoffee, 0.856, 0.000, clustalw, 0.808, 0.000, muscle, 0.827, 0.010
RV40, BB40018.msf, tcoffee, 0.838, 0.650, clustalw, 0.849, 0.620, muscle, 0.838, 0.550
RV40, BB40019.msf, tcoffee, 0.864, 0.510, clustalw, 0.776, 0.330, muscle, 0.893, 0.730
RV40, BB40020.msf, tcoffee, 0.876, 0.690, clustalw, 0.845, 0.660, muscle, 0.890, 0.690
RV40, BB40021.msf, tcoffee, 0.921, 0.650, clustalw, 0.857, 0.480, muscle, 0.886, 0.600
RV40, BB40022.msf, tcoffee, 0.857, 0.560, clustalw, 0.736, 0.080, muscle, 0.853, 0.460
RV40, BB40023.msf, tcoffee, 0.765, 0.000, clustalw, 0.693, 0.000, muscle, 0.716, 0.000
RV40, BB40024.msf, tcoffee, 0.589, 0.060, clustalw, 0.496, 0.000, muscle, 0.514, 0.000
RV40, BB40025.msf, tcoffee, 0.893, 0.690, clustalw, 0.852, 0.660, muscle, 0.869, 0.690
RV40, BB40026.msf, tcoffee, 0.673, 0.260, clustalw, 0.561, 0.000, muscle, 0.607, 0.160
RV40, BB40027.msf, tcoffee, 0.592, 0.000, clustalw, 0.487, 0.000, muscle, 0.632, 0.000
RV40, BB40028.msf, tcoffee, 0.906, 0.640, clustalw, 0.864, 0.640, muscle, 0.902, 0.620
RV40, BB40029.msf, tcoffee, 0.841, 0.380, clustalw, 0.778, 0.010, muscle, 0.834, 0.390
RV40, BB40030.msf, tcoffee, 0.835, 0.620, clustalw, 0.793, 0.550, muscle, 0.840, 0.620
RV40, BB40031.msf, tcoffee, 0.647, 0.990, clustalw, 0.620, 0.980, muscle, 0.634, 0.960
RV40, BB40032.msf, tcoffee, 0.903, 0.830, clustalw, 0.912, 0.850, muscle, 0.891, 0.770
RV40, BB40033.msf, tcoffee, 0.842, 0.640, clustalw, 0.532, 0.000, muscle, 0.799, 0.560
RV40, BB40034.msf, tcoffee, 0.686, 0.300, clustalw, 0.578, 0.260, muscle, 0.627, 0.240
RV40, BB40035.msf, tcoffee, 0.746, 0.500, clustalw, 0.618, 0.330, muscle, 0.503, 0.180
RV40, BB40036.msf, tcoffee, 0.940, 0.650, clustalw, 0.920, 0.600, muscle, 0.933, 0.620
RV40, BB40037.msf, tcoffee, 0.440, 0.000, clustalw, 0.351, 0.000, muscle, 0.416, 0.000
RV40, BB40038.msf, tcoffee, 0.763, 0.410, clustalw, 0.555, 0.000, muscle, 0.674, 0.000
RV40, BB40039.msf, tcoffee, 0.883, 0.540, clustalw, 0.849, 0.520, muscle, 0.821, 0.340
RV40, BB40040.msf, tcoffee, 0.906, 0.400, clustalw, 0.778, 0.440, muscle, 0.886, 0.550
RV40, BB40041.msf, tcoffee, 0.767, 0.000, clustalw, 0.221, 0.000, muscle, 0.666, 0.000
RV40, BB40042.msf, tcoffee, 0.829, 0.380, clustalw, 0.733, 0.000, muscle, 0.771, 0.000
RV40, BB40043.msf, tcoffee, 0.701, 0.430, clustalw, 0.655, 0.330, muscle, 0.658, 0.300
RV40, BB40044.msf, tcoffee, 0.860, 0.260, clustalw, 0.818, 0.450, muscle, 0.825, 0.380
RV40, BB40045.msf, tcoffee, 0.683, 0.450, clustalw, 0.380, 0.000, muscle, 0.429, 0.000
RV40, BB40046.msf, tcoffee, 0.500, 0.000, clustalw, 0.416, 0.000, muscle, 0.435, 0.000
RV40, BB40047.msf, tcoffee, 0.922, 0.540, clustalw, 0.803, 0.340, muscle, 0.894, 0.450
RV40, BB40048.msf, tcoffee, 0.907, 0.700, clustalw, 0.892, 0.710, muscle, 0.902, 0.690
RV40, BB40049.msf, tcoffee, 0.868, 0.420, clustalw, 0.719, 0.000, muscle, 0.794, 0.000
RV50, BB50001.msf, tcoffee, 0.779, 0.350, clustalw, 0.624, 0.240, muscle, 0.762, 0.410
RV50, BB50002.msf, tcoffee, 0.398, 0.000, clustalw, 0.237, 0.000, muscle, 0.270, 0.000
RV50, BB50003.msf, tcoffee, 0.641, 0.380, clustalw, 0.441, 0.020, muscle, 0.607, 0.300
RV50, BB50004.msf, tcoffee, 0.962, 0.880, clustalw, 0.945, 0.810, muscle, 0.949, 0.840
RV50, BB50005.msf, tcoffee, 0.953, 0.810, clustalw, 0.934, 0.760, muscle, 0.931, 0.750
RV50, BB50006.msf, tcoffee, 0.694, 0.200, clustalw, 0.540, 0.000, muscle, 0.614, 0.130
RV50, BB50007.msf, tcoffee, 0.652, 0.040, clustalw, 0.606, 0.070, muscle, 0.631, 0.020
RV50, BB50008.msf, tcoffee, 0.883, 0.670, clustalw, 0.807, 0.550, muscle, 0.842, 0.620
RV50, BB50009.msf, tcoffee, 0.767, 0.250, clustalw, 0.687, 0.000, muscle, 0.693, 0.000
RV50, BB50010.msf, tcoffee, 0.776, 0.270, clustalw, 0.483, 0.000, muscle, 0.529, 0.000
RV50, BB50011.msf, tcoffee, 0.683, 0.250, clustalw, 0.548, 0.180, muscle, 0.622, 0.100
RV50, BB50012.msf, tcoffee, 0.757, 0.260, clustalw, 0.632, 0.000, muscle, 0.722, 0.140
RV50, BB50013.msf, tcoffee, 0.910, 0.660, clustalw, 0.908, 0.660, muscle, 0.889, 0.600
RV50, BB50014.msf, tcoffee, 0.878, 0.610, clustalw, 0.816, 0.500, muscle, 0.816, 0.500
RV50, BB50015.msf, tcoffee, 0.676, 0.160, clustalw, 0.462, 0.000, muscle, 0.619, 0.100
RV50, BB50016.msf, tcoffee, 0.837, 0.450, clustalw, 0.535, 0.000, muscle, 0.738, 0.360
RV50, BBS50001.msf, tcoffee, 0.775, 0.360, clustalw, 0.627, 0.220, muscle, 0.768, 0.380
RV50, BBS50002.msf, tcoffee, 0.557, 0.230, clustalw, 0.326, 0.160, muscle, 0.459, 0.000
RV50, BBS50003.msf, tcoffee, 0.950, 0.770, clustalw, 0.801, 0.380, muscle, 0.872, 0.590
RV50, BBS50005.msf, tcoffee, 0.952, 0.810, clustalw, 0.921, 0.730, muscle, 0.928, 0.720
RV50, BBS50006.msf, tcoffee, 0.752, 0.250, clustalw, 0.600, 0.150, muscle, 0.692, 0.160
RV50, BBS50007.msf, tcoffee, 0.676, 0.080, clustalw, 0.609, 0.010, muscle, 0.610, 0.080
RV50, BBS50008.msf, tcoffee, 0.857, 0.700, clustalw, 0.846, 0.660, muscle, 0.846, 0.550
RV50, BBS50009.msf, tcoffee, 0.861, 0.290, clustalw, 0.778, 0.000, muscle, 0.812, 0.100
RV50, BBS50010.msf, tcoffee, 0.828, 0.380, clustalw, 0.704, 0.170, muscle, 0.793, 0.380
RV50, BBS50011.msf, tcoffee, 0.722, 0.300, clustalw, 0.631, 0.260, muscle, 0.710, 0.290
RV50, BBS50012.msf, tcoffee, 0.809, 0.320, clustalw, 0.704, 0.130, muscle, 0.757, 0.180
RV50, BBS50013.msf, tcoffee, 0.924, 0.710, clustalw, 0.918, 0.700, muscle, 0.909, 0.670
RV50, BBS50014.msf, tcoffee, 0.891, 0.650, clustalw, 0.829, 0.530, muscle, 0.834, 0.550
RV50, BBS50015.msf, tcoffee, 0.715, 0.180, clustalw, 0.568, 0.160, muscle, 0.680, 0.110
RV50, BBS50016.msf, tcoffee, 0.857, 0.490, clustalw, 0.699, 0.190, muscle, 0.781, 0.430
